# time[min]	 x[di]	 y[di]	 z[di]
832.650000	 -519.414937	 536.438511	 -42.217182
832.816667	 -519.521681	 536.542519	 -42.231549
832.983333	 -519.628424	 536.646528	 -42.245916
833.150000	 -519.735165	 536.750539	 -42.260283
833.316667	 -519.841905	 536.854552	 -42.274650
833.483333	 -519.948643	 536.958567	 -42.289018
833.650000	 -520.055379	 537.062584	 -42.303385
833.816667	 -520.162113	 537.166602	 -42.317752
833.983333	 -520.268846	 537.270623	 -42.332119
834.150000	 -520.375577	 537.374645	 -42.346486
834.316667	 -520.482306	 537.478669	 -42.360853
834.483333	 -520.589034	 537.582694	 -42.375220
834.650000	 -520.695759	 537.686722	 -42.389588
834.816667	 -520.802484	 537.790751	 -42.403955
834.983333	 -520.909206	 537.894782	 -42.418322
835.150000	 -521.015927	 537.998815	 -42.432689
835.316667	 -521.122646	 538.102850	 -42.447056
835.483333	 -521.229364	 538.206886	 -42.461423
835.650000	 -521.336079	 538.310924	 -42.475790
835.816667	 -521.442793	 538.414964	 -42.490157
835.983333	 -521.549506	 538.519006	 -42.504524
836.150000	 -521.656216	 538.623050	 -42.518891
836.316667	 -521.762925	 538.727096	 -42.533258
836.483333	 -521.869632	 538.831143	 -42.547625
836.650000	 -521.976338	 538.935192	 -42.561992
836.816667	 -522.083042	 539.039243	 -42.576359
836.983333	 -522.189744	 539.143296	 -42.590726
837.150000	 -522.296444	 539.247350	 -42.605093
837.316667	 -522.403143	 539.351406	 -42.619460
837.483333	 -522.509840	 539.455464	 -42.633827
837.650000	 -522.616536	 539.559524	 -42.648194
837.816667	 -522.723229	 539.663586	 -42.662560
837.983333	 -522.829921	 539.767650	 -42.676927
838.150000	 -522.936611	 539.871715	 -42.691294
838.316667	 -523.043300	 539.975782	 -42.705661
838.483333	 -523.149987	 540.079851	 -42.720028
838.650000	 -523.256672	 540.183922	 -42.734395
838.816667	 -523.363356	 540.287994	 -42.748762
838.983333	 -523.470037	 540.392068	 -42.763129
839.150000	 -523.576717	 540.496145	 -42.777495
839.316667	 -523.683396	 540.600222	 -42.791862
839.483333	 -523.790073	 540.704302	 -42.806229
839.650000	 -523.896748	 540.808384	 -42.820596
839.816667	 -524.003421	 540.912467	 -42.834963
839.983333	 -524.110093	 541.016552	 -42.849329
840.150000	 -524.216762	 541.120639	 -42.863696
840.316667	 -524.323431	 541.224728	 -42.878063
840.483333	 -524.430097	 541.328818	 -42.892430
840.650000	 -524.536762	 541.432911	 -42.906796
840.816667	 -524.643425	 541.537005	 -42.921163
840.983333	 -524.750087	 541.641101	 -42.935530
841.150000	 -524.856746	 541.745199	 -42.949896
841.316667	 -524.963404	 541.849298	 -42.964263
841.483333	 -525.070061	 541.953399	 -42.978630
841.650000	 -525.176715	 542.057503	 -42.992997
841.816667	 -525.283368	 542.161607	 -43.007363
841.983333	 -525.390020	 542.265714	 -43.021730
842.150000	 -525.496669	 542.369823	 -43.036096
842.316667	 -525.603317	 542.473933	 -43.050463
842.483333	 -525.709963	 542.578045	 -43.064830
842.650000	 -525.816608	 542.682159	 -43.079196
842.816667	 -525.923250	 542.786275	 -43.093563
842.983333	 -526.029891	 542.890393	 -43.107930
843.150000	 -526.136531	 542.994512	 -43.122296
843.316667	 -526.243169	 543.098633	 -43.136663
843.483333	 -526.349805	 543.202756	 -43.151029
843.650000	 -526.456439	 543.306881	 -43.165396
843.816667	 -526.563071	 543.411007	 -43.179762
843.983333	 -526.669702	 543.515136	 -43.194129
844.150000	 -526.776332	 543.619266	 -43.208495
844.316667	 -526.882959	 543.723398	 -43.222862
844.483333	 -526.989585	 543.827532	 -43.237228
844.650000	 -527.096209	 543.931667	 -43.251595
844.816667	 -527.202831	 544.035805	 -43.265961
844.983333	 -527.309452	 544.139944	 -43.280328
845.150000	 -527.416071	 544.244085	 -43.294694
845.316667	 -527.522688	 544.348227	 -43.309061
845.483333	 -527.629304	 544.452372	 -43.323427
845.650000	 -527.735918	 544.556518	 -43.337794
845.816667	 -527.842530	 544.660667	 -43.352160
845.983333	 -527.949141	 544.764817	 -43.366526
846.150000	 -528.055750	 544.868968	 -43.380893
846.316667	 -528.162357	 544.973122	 -43.395259
846.483333	 -528.268962	 545.077277	 -43.409626
846.650000	 -528.375566	 545.181435	 -43.423992
846.816667	 -528.482168	 545.285593	 -43.438358
846.983333	 -528.588768	 545.389754	 -43.452725
847.150000	 -528.695367	 545.493917	 -43.467091
847.316667	 -528.801964	 545.598081	 -43.481457
847.483333	 -528.908559	 545.702247	 -43.495824
847.650000	 -529.015153	 545.806415	 -43.510190
847.816667	 -529.121745	 545.910585	 -43.524556
847.983333	 -529.228335	 546.014757	 -43.538923
848.150000	 -529.334923	 546.118930	 -43.553289
848.316667	 -529.441510	 546.223105	 -43.567655
848.483333	 -529.548095	 546.327282	 -43.582021
848.650000	 -529.654679	 546.431461	 -43.596388
848.816667	 -529.761260	 546.535642	 -43.610754
848.983333	 -529.867840	 546.639824	 -43.625120
849.150000	 -529.974419	 546.744008	 -43.639486
849.316667	 -530.080995	 546.848194	 -43.653853
849.483333	 -530.187570	 546.952382	 -43.668219
849.650000	 -530.294143	 547.056572	 -43.682585
849.816667	 -530.400715	 547.160763	 -43.696951
849.983333	 -530.507285	 547.264956	 -43.711317
850.150000	 -530.613853	 547.369151	 -43.725684
850.316667	 -530.720419	 547.473348	 -43.740050
850.483333	 -530.826984	 547.577547	 -43.754416
850.650000	 -530.933547	 547.681747	 -43.768782
850.816667	 -531.040109	 547.785950	 -43.783148
850.983333	 -531.146668	 547.890154	 -43.797514
851.150000	 -531.253226	 547.994359	 -43.811880
851.316667	 -531.359782	 548.098567	 -43.826246
851.483333	 -531.466337	 548.202776	 -43.840612
851.650000	 -531.572890	 548.306988	 -43.854979
851.816667	 -531.679441	 548.411201	 -43.869345
851.983333	 -531.785990	 548.515415	 -43.883711
852.150000	 -531.892538	 548.619632	 -43.898077
852.316667	 -531.999084	 548.723850	 -43.912443
852.483333	 -532.105629	 548.828071	 -43.926809
852.650000	 -532.212171	 548.932293	 -43.941175
852.816667	 -532.318712	 549.036517	 -43.955541
852.983333	 -532.425252	 549.140742	 -43.969907
853.150000	 -532.531789	 549.244970	 -43.984273
853.316667	 -532.638325	 549.349199	 -43.998639
853.483333	 -532.744859	 549.453430	 -44.013005
853.650000	 -532.851392	 549.557663	 -44.027371
853.816667	 -532.957923	 549.661897	 -44.041737
853.983333	 -533.064452	 549.766134	 -44.056102
854.150000	 -533.170979	 549.870372	 -44.070468
854.316667	 -533.277505	 549.974612	 -44.084834
854.483333	 -533.384029	 550.078854	 -44.099200
854.650000	 -533.490551	 550.183098	 -44.113566
854.816667	 -533.597072	 550.287343	 -44.127932
854.983333	 -533.703591	 550.391590	 -44.142298
855.150000	 -533.810108	 550.495839	 -44.156664
855.316667	 -533.916623	 550.600090	 -44.171030
855.483333	 -534.023137	 550.704343	 -44.185395
855.650000	 -534.129649	 550.808597	 -44.199761
855.816667	 -534.236160	 550.912853	 -44.214127
855.983333	 -534.342669	 551.017111	 -44.228493
856.150000	 -534.449176	 551.121371	 -44.242859
856.316667	 -534.555681	 551.225633	 -44.257224
856.483333	 -534.662185	 551.329896	 -44.271590
856.650000	 -534.768687	 551.434162	 -44.285956
856.816667	 -534.875187	 551.538429	 -44.300322
856.983333	 -534.981685	 551.642697	 -44.314687
857.150000	 -535.088182	 551.746968	 -44.329053
857.316667	 -535.194677	 551.851241	 -44.343419
857.483333	 -535.301171	 551.955515	 -44.357785
857.650000	 -535.407663	 552.059791	 -44.372150
857.816667	 -535.514153	 552.164069	 -44.386516
857.983333	 -535.620641	 552.268348	 -44.400882
858.150000	 -535.727128	 552.372630	 -44.415247
858.316667	 -535.833613	 552.476913	 -44.429613
858.483333	 -535.940096	 552.581198	 -44.443979
858.650000	 -536.046578	 552.685485	 -44.458344
858.816667	 -536.153058	 552.789774	 -44.472710
858.983333	 -536.259536	 552.894064	 -44.487076
859.150000	 -536.366012	 552.998356	 -44.501441
859.316667	 -536.472487	 553.102650	 -44.515807
859.483333	 -536.578960	 553.206946	 -44.530173
859.650000	 -536.685432	 553.311244	 -44.544538
859.816667	 -536.791901	 553.415543	 -44.558904
859.983333	 -536.898369	 553.519845	 -44.573269
860.150000	 -537.004836	 553.624148	 -44.587635
860.316667	 -537.111300	 553.728453	 -44.602000
860.483333	 -537.217763	 553.832759	 -44.616366
860.650000	 -537.324225	 553.937068	 -44.630731
860.816667	 -537.430684	 554.041378	 -44.645097
860.983333	 -537.537142	 554.145690	 -44.659463
861.150000	 -537.643598	 554.250004	 -44.673828
861.316667	 -537.750053	 554.354320	 -44.688193
861.483333	 -537.856505	 554.458637	 -44.702559
861.650000	 -537.962956	 554.562956	 -44.716924
861.816667	 -538.069406	 554.667277	 -44.731290
861.983333	 -538.175853	 554.771600	 -44.745655
862.150000	 -538.282299	 554.875925	 -44.760021
862.316667	 -538.388744	 554.980251	 -44.774386
862.483333	 -538.495186	 555.084580	 -44.788752
862.650000	 -538.601627	 555.188910	 -44.803117
862.816667	 -538.708066	 555.293242	 -44.817482
862.983333	 -538.814504	 555.397575	 -44.831848
863.150000	 -538.920940	 555.501911	 -44.846213
863.316667	 -539.027374	 555.606248	 -44.860579
863.483333	 -539.133806	 555.710587	 -44.874944
863.650000	 -539.240237	 555.814928	 -44.889309
863.816667	 -539.346666	 555.919271	 -44.903675
863.983333	 -539.453093	 556.023615	 -44.918040
864.150000	 -539.559519	 556.127961	 -44.932405
864.316667	 -539.665943	 556.232309	 -44.946771
864.483333	 -539.772365	 556.336659	 -44.961136
864.650000	 -539.878785	 556.441011	 -44.975501
864.816667	 -539.985204	 556.545364	 -44.989866
864.983333	 -540.091621	 556.649720	 -45.004232
865.150000	 -540.198037	 556.754077	 -45.018597
865.316667	 -540.304450	 556.858436	 -45.032962
865.483333	 -540.410862	 556.962796	 -45.047328
865.650000	 -540.517273	 557.067159	 -45.061693
865.816667	 -540.623681	 557.171523	 -45.076058
865.983333	 -540.730088	 557.275889	 -45.090423
866.150000	 -540.836493	 557.380257	 -45.104788
866.316667	 -540.942897	 557.484627	 -45.119154
866.483333	 -541.049299	 557.588998	 -45.133519
866.650000	 -541.155699	 557.693371	 -45.147884
866.816667	 -541.262097	 557.797746	 -45.162249
866.983333	 -541.368494	 557.902123	 -45.176614
867.150000	 -541.474889	 558.006502	 -45.190979
867.316667	 -541.581283	 558.110883	 -45.205344
867.483333	 -541.687674	 558.215265	 -45.219710
867.650000	 -541.794064	 558.319649	 -45.234075
867.816667	 -541.900453	 558.424035	 -45.248440
867.983333	 -542.006839	 558.528422	 -45.262805
868.150000	 -542.113224	 558.632812	 -45.277170
868.316667	 -542.219607	 558.737203	 -45.291535
868.483333	 -542.325989	 558.841596	 -45.305900
868.650000	 -542.432368	 558.945991	 -45.320265
868.816667	 -542.538747	 559.050388	 -45.334630
868.983333	 -542.645123	 559.154786	 -45.348995
869.150000	 -542.751498	 559.259187	 -45.363360
869.316667	 -542.857871	 559.363589	 -45.377725
869.483333	 -542.964242	 559.467993	 -45.392090
869.650000	 -543.070612	 559.572398	 -45.406455
869.816667	 -543.176979	 559.676806	 -45.420820
869.983333	 -543.283346	 559.781215	 -45.435185
870.150000	 -543.389710	 559.885626	 -45.449550
870.316667	 -543.496073	 559.990039	 -45.463915
870.483333	 -543.602434	 560.094454	 -45.478280
870.650000	 -543.708793	 560.198870	 -45.492645
870.816667	 -543.815151	 560.303288	 -45.507010
870.983333	 -543.921507	 560.407708	 -45.521375
871.150000	 -544.027862	 560.512130	 -45.535740
871.316667	 -544.134214	 560.616554	 -45.550105
871.483333	 -544.240565	 560.720979	 -45.564470
871.650000	 -544.346914	 560.825407	 -45.578834
871.816667	 -544.453262	 560.929836	 -45.593199
871.983333	 -544.559608	 561.034267	 -45.607564
872.150000	 -544.665952	 561.138699	 -45.621929
872.316667	 -544.772294	 561.243134	 -45.636294
872.483333	 -544.878635	 561.347570	 -45.650659
872.650000	 -544.984974	 561.452008	 -45.665023
872.816667	 -545.091312	 561.556448	 -45.679388
872.983333	 -545.197647	 561.660890	 -45.693753
873.150000	 -545.303981	 561.765333	 -45.708118
873.316667	 -545.410313	 561.869778	 -45.722483
873.483333	 -545.516644	 561.974226	 -45.736847
873.650000	 -545.622973	 562.078674	 -45.751212
873.816667	 -545.729300	 562.183125	 -45.765577
873.983333	 -545.835626	 562.287578	 -45.779942
874.150000	 -545.941949	 562.392032	 -45.794306
874.316667	 -546.048271	 562.496488	 -45.808671
874.483333	 -546.154592	 562.600946	 -45.823036
874.650000	 -546.260910	 562.705406	 -45.837400
874.816667	 -546.367227	 562.809867	 -45.851765
874.983333	 -546.473543	 562.914330	 -45.866130
875.150000	 -546.579856	 563.018795	 -45.880494
875.316667	 -546.686168	 563.123262	 -45.894859
875.483333	 -546.792478	 563.227731	 -45.909224
875.650000	 -546.898787	 563.332201	 -45.923588
875.816667	 -547.005094	 563.436674	 -45.937953
875.983333	 -547.111399	 563.541148	 -45.952318
876.150000	 -547.217702	 563.645624	 -45.966682
876.316667	 -547.324004	 563.750101	 -45.981047
876.483333	 -547.430304	 563.854581	 -45.995411
876.650000	 -547.536602	 563.959062	 -46.009776
876.816667	 -547.642899	 564.063545	 -46.024140
876.983333	 -547.749194	 564.168030	 -46.038505
877.150000	 -547.855487	 564.272517	 -46.052870
877.316667	 -547.961779	 564.377005	 -46.067234
877.483333	 -548.068069	 564.481495	 -46.081599
877.650000	 -548.174357	 564.585987	 -46.095963
877.816667	 -548.280643	 564.690481	 -46.110328
877.983333	 -548.386928	 564.794977	 -46.124692
878.150000	 -548.493211	 564.899474	 -46.139057
878.316667	 -548.599492	 565.003974	 -46.153421
878.483333	 -548.705772	 565.108475	 -46.167786
878.650000	 -548.812050	 565.212978	 -46.182150
878.816667	 -548.918326	 565.317482	 -46.196514
878.983333	 -549.024601	 565.421989	 -46.210879
879.150000	 -549.130874	 565.526497	 -46.225243
879.316667	 -549.237145	 565.631007	 -46.239608
879.483333	 -549.343414	 565.735519	 -46.253972
879.650000	 -549.449682	 565.840033	 -46.268337
879.816667	 -549.555948	 565.944548	 -46.282701
879.983333	 -549.662212	 566.049065	 -46.297065
880.150000	 -549.768475	 566.153584	 -46.311430
880.316667	 -549.874736	 566.258105	 -46.325794
880.483333	 -549.980995	 566.362628	 -46.340158
880.650000	 -550.087253	 566.467152	 -46.354523
880.816667	 -550.193509	 566.571679	 -46.368887
880.983333	 -550.299763	 566.676207	 -46.383251
881.150000	 -550.406016	 566.780737	 -46.397616
881.316667	 -550.512266	 566.885268	 -46.411980
881.483333	 -550.618515	 566.989802	 -46.426344
881.650000	 -550.724763	 567.094337	 -46.440708
881.816667	 -550.831009	 567.198874	 -46.455073
881.983333	 -550.937253	 567.303413	 -46.469437
882.150000	 -551.043495	 567.407954	 -46.483801
882.316667	 -551.149736	 567.512496	 -46.498165
882.483333	 -551.255974	 567.617040	 -46.512530
882.650000	 -551.362212	 567.721586	 -46.526894
882.816667	 -551.468447	 567.826134	 -46.541258
882.983333	 -551.574681	 567.930684	 -46.555622
883.150000	 -551.680913	 568.035235	 -46.569987
883.316667	 -551.787144	 568.139789	 -46.584351
883.483333	 -551.893372	 568.244344	 -46.598715
883.650000	 -551.999599	 568.348900	 -46.613079
883.816667	 -552.105825	 568.453459	 -46.627443
883.983333	 -552.212048	 568.558020	 -46.641807
884.150000	 -552.318270	 568.662582	 -46.656171
884.316667	 -552.424491	 568.767146	 -46.670536
884.483333	 -552.530709	 568.871712	 -46.684900
884.650000	 -552.636926	 568.976279	 -46.699264
